ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalues	rank	leading_edge	core_enrichment
BP	GO:0030855	epithelial cell differentiation	297	0.743976616716722	1.23376824202603	0.000311999376001248	0.0175839648320703	0.0153182553439271	1081	tags=19%, list=9%, signal=18%	ENSG00000096696/ENSG00000213626/ENSG00000162998/ENSG00000007372/ENSG00000066468/ENSG00000099250/ENSG00000021826/ENSG00000152661/ENSG00000139352/ENSG00000178568/ENSG00000070193/ENSG00000114315/ENSG00000136943/ENSG00000153162/ENSG00000163623/ENSG00000154764/ENSG00000067182/ENSG00000196159/ENSG00000076826/ENSG00000134755/ENSG00000197921/ENSG00000198719/ENSG00000170989/ENSG00000111186/ENSG00000120149/ENSG00000185551/ENSG00000173404/ENSG00000077092/ENSG00000117318/ENSG00000173706/ENSG00000171956/ENSG00000140538/ENSG00000112715/ENSG00000140479/ENSG00000101445/ENSG00000164683/ENSG00000124762/ENSG00000110092/ENSG00000162493/ENSG00000159307/ENSG00000124193/ENSG00000046604/ENSG00000111087/ENSG00000197448/ENSG00000159228/ENSG00000113448/ENSG00000130254/ENSG00000007062/ENSG00000158769/ENSG00000129116/ENSG00000142627/ENSG00000265972/ENSG00000104763/ENSG00000151632/ENSG00000177706/ENSG00000151208/ENSG00000169083
BP	GO:0007611	learning or memory	156	0.788461121448244	1.3038698806944	0.000313999372001256	0.0175839648320703	0.0153182553439271	1291	tags=27%, list=11%, signal=24%	ENSG00000018625/ENSG00000106236/ENSG00000161638/ENSG00000148082/ENSG00000132872/ENSG00000128573/ENSG00000137868/ENSG00000123360/ENSG00000184144/ENSG00000082482/ENSG00000110076/ENSG00000146648/ENSG00000131094/ENSG00000182621/ENSG00000136531/ENSG00000171956/ENSG00000180176/ENSG00000174469/ENSG00000124788/ENSG00000158301/ENSG00000186868/ENSG00000118432/ENSG00000148053/ENSG00000133216/ENSG00000114200/ENSG00000160716/ENSG00000132639/ENSG00000111249/ENSG00000155511/ENSG00000171766/ENSG00000124406/ENSG00000179915/ENSG00000100433/ENSG00000124588/ENSG00000154118/ENSG00000198961/ENSG00000132535/ENSG00000103034/ENSG00000096433/ENSG00000146938/ENSG00000151012/ENSG00000168496
BP	GO:0060562	epithelial tube morphogenesis	192	0.772133251685161	1.27800230514168	0.000317999364001272	0.0176083126094617	0.0153394658885739	1446	tags=23%, list=12%, signal=21%	ENSG00000244405/ENSG00000066468/ENSG00000138136/ENSG00000157227/ENSG00000099250/ENSG00000205213/ENSG00000152661/ENSG00000168505/ENSG00000070193/ENSG00000114315/ENSG00000136158/ENSG00000139292/ENSG00000177508/ENSG00000164930/ENSG00000133121/ENSG00000196159/ENSG00000151388/ENSG00000197921/ENSG00000198719/ENSG00000081479/ENSG00000004399/ENSG00000120149/ENSG00000112715/ENSG00000065320/ENSG00000156925/ENSG00000074047/ENSG00000135333/ENSG00000125266/ENSG00000116106/ENSG00000145423/ENSG00000145147/ENSG00000142627/ENSG00000101115/ENSG00000151208/ENSG00000169083/ENSG00000103034/ENSG00000169554/ENSG00000148400/ENSG00000170549/ENSG00000185630/ENSG00000140463/ENSG00000120868/ENSG00000163913/ENSG00000138771/ENSG00000074219
BP	GO:0061337	cardiac conduction	67	0.852949669892796	1.40610988340144	0.00031999936000128	0.0176083126094617	0.0153394658885739	794	tags=21%, list=7%, signal=20%	ENSG00000018625/ENSG00000096696/ENSG00000196218/ENSG00000163273/ENSG00000152661/ENSG00000171385/ENSG00000130528/ENSG00000183023/ENSG00000134755/ENSG00000006283/ENSG00000164983/ENSG00000046604/ENSG00000166257/ENSG00000113448
BP	GO:0018108	peptidyl-tyrosine phosphorylation	175	0.779285928325226	1.28930119223636	0.00032999934000132	0.0180020329614513	0.0156824550234747	1219	tags=23%, list=10%, signal=21%	ENSG00000044524/ENSG00000068078/ENSG00000161638/ENSG00000169071/ENSG00000066468/ENSG00000099250/ENSG00000178568/ENSG00000070193/ENSG00000114315/ENSG00000173193/ENSG00000067182/ENSG00000197921/ENSG00000146648/ENSG00000182580/ENSG00000140538/ENSG00000112715/ENSG00000167191/ENSG00000049130/ENSG00000137764/ENSG00000135333/ENSG00000145431/ENSG00000037280/ENSG00000148053/ENSG00000116106/ENSG00000133216/ENSG00000145423/ENSG00000103966/ENSG00000160691/ENSG00000171094/ENSG00000113721/ENSG00000142627/ENSG00000167601/ENSG00000132535/ENSG00000019582/ENSG00000134352/ENSG00000168610/ENSG00000136960/ENSG00000070759/ENSG00000184349/ENSG00000111859/ENSG00000157168
BP	GO:0006942	regulation of striated muscle contraction	46	0.882455451728984	1.45300913152868	0.0003499993000014	0.0189298766701612	0.0164907452461298	383	tags=15%, list=3%, signal=15%	ENSG00000018625/ENSG00000096696/ENSG00000148834/ENSG00000130528/ENSG00000183023/ENSG00000134755/ENSG00000100604
BP	GO:0060560	developmental growth involved in morphogenesis	157	0.785883796187327	1.29964726008118	0.000365999268001464	0.0196274861687565	0.0170984671411567	1195	tags=27%, list=10%, signal=24%	ENSG00000187122/ENSG00000066468/ENSG00000170017/ENSG00000099250/ENSG00000167178/ENSG00000143858/ENSG00000130558/ENSG00000132872/ENSG00000070193/ENSG00000136158/ENSG00000163623/ENSG00000001617/ENSG00000170989/ENSG00000176406/ENSG00000130477/ENSG00000184347/ENSG00000082684/ENSG00000221866/ENSG00000179242/ENSG00000140538/ENSG00000112715/ENSG00000065320/ENSG00000124486/ENSG00000125848/ENSG00000186868/ENSG00000135333/ENSG00000198910/ENSG00000143320/ENSG00000067715/ENSG00000162490/ENSG00000145423/ENSG00000145147/ENSG00000156299/ENSG00000079841/ENSG00000108379/ENSG00000100503/ENSG00000115414/ENSG00000083290/ENSG00000087586/ENSG00000169554/ENSG00000148400/ENSG00000184349
BP	GO:0048663	neuron fate commitment	28	0.919288075344761	1.51268166070905	0.000374101007271963	0.0198933712102268	0.0173300926588525	539	tags=50%, list=5%, signal=48%	ENSG00000009709/ENSG00000007372/ENSG00000138136/ENSG00000179348/ENSG00000148826/ENSG00000139352/ENSG00000114315/ENSG00000169840/ENSG00000163623/ENSG00000182968/ENSG00000197921/ENSG00000198719/ENSG00000140538/ENSG00000074047
BP	GO:0018212	peptidyl-tyrosine modification	178	0.775696294293535	1.2835041150234	0.000395999208001584	0.0205400244937215	0.017893424092358	1219	tags=23%, list=10%, signal=21%	ENSG00000044524/ENSG00000068078/ENSG00000161638/ENSG00000169071/ENSG00000066468/ENSG00000099250/ENSG00000178568/ENSG00000070193/ENSG00000114315/ENSG00000173193/ENSG00000067182/ENSG00000197921/ENSG00000146648/ENSG00000182580/ENSG00000140538/ENSG00000112715/ENSG00000167191/ENSG00000049130/ENSG00000137764/ENSG00000135333/ENSG00000145431/ENSG00000037280/ENSG00000148053/ENSG00000116106/ENSG00000133216/ENSG00000145423/ENSG00000103966/ENSG00000160691/ENSG00000171094/ENSG00000113721/ENSG00000142627/ENSG00000167601/ENSG00000132535/ENSG00000019582/ENSG00000134352/ENSG00000168610/ENSG00000136960/ENSG00000070759/ENSG00000184349/ENSG00000111859/ENSG00000157168
BP	GO:0021510	spinal cord development	67	0.850777594122697	1.40252915957255	0.000395999208001584	0.0205400244937215	0.017893424092358	678	tags=25%, list=6%, signal=24%	ENSG00000152977/ENSG00000009709/ENSG00000007372/ENSG00000138136/ENSG00000179348/ENSG00000148826/ENSG00000139352/ENSG00000169840/ENSG00000163623/ENSG00000182968/ENSG00000198719/ENSG00000165462/ENSG00000171956/ENSG00000185008/ENSG00000074047/ENSG00000162490/ENSG00000112139
BP	GO:0048762	mesenchymal cell differentiation	116	0.806529790144768	1.3321123433297	0.000395999208001584	0.0205400244937215	0.017893424092358	563	tags=15%, list=5%, signal=14%	ENSG00000044524/ENSG00000075223/ENSG00000162998/ENSG00000066468/ENSG00000099250/ENSG00000109132/ENSG00000130558/ENSG00000168505/ENSG00000178568/ENSG00000070193/ENSG00000114315/ENSG00000001617/ENSG00000163132/ENSG00000120149/ENSG00000049130/ENSG00000164683/ENSG00000162493
BP	GO:0042471	ear morphogenesis	59	0.860481974423627	1.41794551713946	0.000403999192001616	0.0207846088372864	0.0181064935259945	708	tags=25%, list=6%, signal=24%	ENSG00000152977/ENSG00000162998/ENSG00000169071/ENSG00000066468/ENSG00000179348/ENSG00000168505/ENSG00000070193/ENSG00000136158/ENSG00000164930/ENSG00000163132/ENSG00000139263/ENSG00000065320/ENSG00000074047/ENSG00000139219/ENSG00000133216
CC	GO:0030425	dendrite	369	0.727447361994992	1.20755713310673	0.000415999168001664	0.0209272022400837	0.0182307136421782	1242	tags=17%, list=11%, signal=16%	ENSG00000018625/ENSG00000196569/ENSG00000134121/ENSG00000169071/ENSG00000170017/ENSG00000188906/ENSG00000170091/ENSG00000136099/ENSG00000132872/ENSG00000176658/ENSG00000135905/ENSG00000138696/ENSG00000124126/ENSG00000183023/ENSG00000081479/ENSG00000103154/ENSG00000171798/ENSG00000144191/ENSG00000182580/ENSG00000059915/ENSG00000180176/ENSG00000131435/ENSG00000174469/ENSG00000181790/ENSG00000186868/ENSG00000135333/ENSG00000198910/ENSG00000158445/ENSG00000100505/ENSG00000061337/ENSG00000164082/ENSG00000148053/ENSG00000109819/ENSG00000102385/ENSG00000116106/ENSG00000169862/ENSG00000109501/ENSG00000102317/ENSG00000139112/ENSG00000133216/ENSG00000116560/ENSG00000144596/ENSG00000198121/ENSG00000156299/ENSG00000047579/ENSG00000020577/ENSG00000225968/ENSG00000155511/ENSG00000135824/ENSG00000181754/ENSG00000166900/ENSG00000177707/ENSG00000110400/ENSG00000100503/ENSG00000148408/ENSG00000163873/ENSG00000112208/ENSG00000132535/ENSG00000134352/ENSG00000198888/ENSG00000196839/ENSG00000128594/ENSG00000168824/ENSG00000146938
CC	GO:0097447	dendritic tree	369	0.727447361994992	1.20755713310673	0.000415999168001664	0.0209272022400837	0.0182307136421782	1242	tags=17%, list=11%, signal=16%	ENSG00000018625/ENSG00000196569/ENSG00000134121/ENSG00000169071/ENSG00000170017/ENSG00000188906/ENSG00000170091/ENSG00000136099/ENSG00000132872/ENSG00000176658/ENSG00000135905/ENSG00000138696/ENSG00000124126/ENSG00000183023/ENSG00000081479/ENSG00000103154/ENSG00000171798/ENSG00000144191/ENSG00000182580/ENSG00000059915/ENSG00000180176/ENSG00000131435/ENSG00000174469/ENSG00000181790/ENSG00000186868/ENSG00000135333/ENSG00000198910/ENSG00000158445/ENSG00000100505/ENSG00000061337/ENSG00000164082/ENSG00000148053/ENSG00000109819/ENSG00000102385/ENSG00000116106/ENSG00000169862/ENSG00000109501/ENSG00000102317/ENSG00000139112/ENSG00000133216/ENSG00000116560/ENSG00000144596/ENSG00000198121/ENSG00000156299/ENSG00000047579/ENSG00000020577/ENSG00000225968/ENSG00000155511/ENSG00000135824/ENSG00000181754/ENSG00000166900/ENSG00000177707/ENSG00000110400/ENSG00000100503/ENSG00000148408/ENSG00000163873/ENSG00000112208/ENSG00000132535/ENSG00000134352/ENSG00000198888/ENSG00000196839/ENSG00000128594/ENSG00000168824/ENSG00000146938
CC	GO:0098797	plasma membrane protein complex	193	0.769073899843775	1.27296964896706	0.000417999164001672	0.0209272022400837	0.0182307136421782	1115	tags=20%, list=10%, signal=18%	ENSG00000018625/ENSG00000204525/ENSG00000206503/ENSG00000161638/ENSG00000196218/ENSG00000170017/ENSG00000152661/ENSG00000105855/ENSG00000184144/ENSG00000171385/ENSG00000183908/ENSG00000234745/ENSG00000138696/ENSG00000082781/ENSG00000006283/ENSG00000082482/ENSG00000144668/ENSG00000146648/ENSG00000204592/ENSG00000184216/ENSG00000174469/ENSG00000158445/ENSG00000138080/ENSG00000026559/ENSG00000166257/ENSG00000163686/ENSG00000113448/ENSG00000160716/ENSG00000132639/ENSG00000160691/ENSG00000105088/ENSG00000155511/ENSG00000181754/ENSG00000175497/ENSG00000148408/ENSG00000132535/ENSG00000019582/ENSG00000134352
BP	GO:0070252	actin-mediated cell contraction	49	0.875807845460281	1.44228956681002	0.00041999916000168	0.0209272022400837	0.0182307136421782	843	tags=22%, list=7%, signal=21%	ENSG00000018625/ENSG00000096696/ENSG00000152661/ENSG00000171385/ENSG00000134755/ENSG00000006283/ENSG00000162493/ENSG00000046604/ENSG00000166257/ENSG00000113448/ENSG00000198467
BP	GO:0048701	embryonic cranial skeleton morphogenesis	23	0.931450514531164	1.53292465713596	0.000430439047828785	0.0212798304270356	0.0185379053740078	90	tags=17%, list=1%, signal=17%	ENSG00000196092/ENSG00000066468/ENSG00000157227/ENSG00000176842
BP	GO:0008544	epidermis development	138	0.79239855909558	1.30966588907867	0.00045999908000184	0.0225649161104779	0.0196574066256192	1204	tags=24%, list=10%, signal=22%	ENSG00000096696/ENSG00000115461/ENSG00000007372/ENSG00000066468/ENSG00000134363/ENSG00000205213/ENSG00000070193/ENSG00000114315/ENSG00000136943/ENSG00000139292/ENSG00000164930/ENSG00000127863/ENSG00000169744/ENSG00000134755/ENSG00000197921/ENSG00000198719/ENSG00000146648/ENSG00000120149/ENSG00000140479/ENSG00000124193/ENSG00000143320/ENSG00000046604/ENSG00000111087/ENSG00000114270/ENSG00000129116/ENSG00000142627/ENSG00000265972/ENSG00000104763/ENSG00000084073/ENSG00000125285/ENSG00000154856/ENSG00000138386/ENSG00000165240
BP	GO:0010882	regulation of cardiac muscle contraction by calcium ion signaling	17	0.948604004310883	1.55912536763165	0.000466202339853468	0.0226932954353288	0.019769244160426	278	tags=24%, list=2%, signal=23%	ENSG00000018625/ENSG00000148834/ENSG00000130528/ENSG00000183023
BP	GO:0032970	regulation of actin filament-based process	214	0.759520600893033	1.25774202192534	0.000499999000002	0.0241526234504783	0.0210405364645277	917	tags=13%, list=8%, signal=12%	ENSG00000018625/ENSG00000044524/ENSG00000096696/ENSG00000099250/ENSG00000066032/ENSG00000107104/ENSG00000077264/ENSG00000064042/ENSG00000124126/ENSG00000134755/ENSG00000103647/ENSG00000170989/ENSG00000141376/ENSG00000152409/ENSG00000140538/ENSG00000111432/ENSG00000148180/ENSG00000162493/ENSG00000186635/ENSG00000046604/ENSG00000198121/ENSG00000145147/ENSG00000113448/ENSG00000152527/ENSG00000113721/ENSG00000158769/ENSG00000150764
BP	GO:0055117	regulation of cardiac muscle contraction	42	0.885694366739416	1.45791148624581	0.000512002048008192	0.0245450678772412	0.0213824140783007	383	tags=17%, list=3%, signal=16%	ENSG00000018625/ENSG00000096696/ENSG00000148834/ENSG00000130528/ENSG00000183023/ENSG00000134755/ENSG00000100604
BP	GO:0050678	regulation of epithelial cell proliferation	176	0.773103664939714	1.2791269291119	0.000533998932002136	0.0248566984880419	0.0216538908080836	733	tags=18%, list=6%, signal=17%	ENSG00000091136/ENSG00000007372/ENSG00000066468/ENSG00000099250/ENSG00000179348/ENSG00000152661/ENSG00000070193/ENSG00000128573/ENSG00000114315/ENSG00000153162/ENSG00000154764/ENSG00000103175/ENSG00000196562/ENSG00000054356/ENSG00000197921/ENSG00000064300/ENSG00000146648/ENSG00000185551/ENSG00000112715/ENSG00000101445/ENSG00000137764/ENSG00000171951/ENSG00000137801/ENSG00000113140/ENSG00000110092/ENSG00000125266/ENSG00000037280/ENSG00000173482/ENSG00000124193/ENSG00000119138/ENSG00000145423/ENSG00000111087
BP	GO:0001505	regulation of neurotransmitter levels	184	0.770152330905217	1.27449882266987	0.000537998924002152	0.0248566984880419	0.0216538908080836	1395	tags=27%, list=12%, signal=24%	ENSG00000018625/ENSG00000188906/ENSG00000021826/ENSG00000105143/ENSG00000132872/ENSG00000123360/ENSG00000123453/ENSG00000114646/ENSG00000011347/ENSG00000154764/ENSG00000189221/ENSG00000005379/ENSG00000007516/ENSG00000176406/ENSG00000130477/ENSG00000110076/ENSG00000079215/ENSG00000169213/ENSG00000124212/ENSG00000101098/ENSG00000180176/ENSG00000118432/ENSG00000100505/ENSG00000272636/ENSG00000067715/ENSG00000102003/ENSG00000110436/ENSG00000175785/ENSG00000139220/ENSG00000079841/ENSG00000114200/ENSG00000081803/ENSG00000160716/ENSG00000132639/ENSG00000163661/ENSG00000047579/ENSG00000179915/ENSG00000101180/ENSG00000166900/ENSG00000101298/ENSG00000148408/ENSG00000163618/ENSG00000198053/ENSG00000102393/ENSG00000165240/ENSG00000213722/ENSG00000151012/ENSG00000112294/ENSG00000081181/ENSG00000093010
BP	GO:0035107	appendage morphogenesis	96	0.817096184551005	1.34863631456569	0.000537998924002152	0.0248566984880419	0.0216538908080836	718	tags=22%, list=6%, signal=21%	ENSG00000075223/ENSG00000169071/ENSG00000066468/ENSG00000164651/ENSG00000152661/ENSG00000070193/ENSG00000164930/ENSG00000154764/ENSG00000008196/ENSG00000138696/ENSG00000076356/ENSG00000256463/ENSG00000163132/ENSG00000120149/ENSG00000077092/ENSG00000107829/ENSG00000074047/ENSG00000109906/ENSG00000143320/ENSG00000139219/ENSG00000145423
BP	GO:0035108	limb morphogenesis	96	0.817096184551005	1.34863631456569	0.000537998924002152	0.0248566984880419	0.0216538908080836	718	tags=22%, list=6%, signal=21%	ENSG00000075223/ENSG00000169071/ENSG00000066468/ENSG00000164651/ENSG00000152661/ENSG00000070193/ENSG00000164930/ENSG00000154764/ENSG00000008196/ENSG00000138696/ENSG00000076356/ENSG00000256463/ENSG00000163132/ENSG00000120149/ENSG00000077092/ENSG00000107829/ENSG00000074047/ENSG00000109906/ENSG00000143320/ENSG00000139219/ENSG00000145423
BP	GO:0002067	glandular epithelial cell differentiation	27	0.918085797444805	1.51084013707506	0.0005402020355613	0.0248566984880419	0.0216538908080836	399	tags=33%, list=3%, signal=32%	ENSG00000007372/ENSG00000066468/ENSG00000139352/ENSG00000114315/ENSG00000153162/ENSG00000163623/ENSG00000198719/ENSG00000173404/ENSG00000077092
BP	GO:0048736	appendage development	112	0.804860009515885	1.3291751874837	0.000545998908002184	0.0248566984880419	0.0216538908080836	718	tags=21%, list=6%, signal=20%	ENSG00000075223/ENSG00000169071/ENSG00000066468/ENSG00000164651/ENSG00000152661/ENSG00000070193/ENSG00000164930/ENSG00000154764/ENSG00000008196/ENSG00000138696/ENSG00000198732/ENSG00000076356/ENSG00000256463/ENSG00000163132/ENSG00000120149/ENSG00000185551/ENSG00000077092/ENSG00000107829/ENSG00000074047/ENSG00000109906/ENSG00000143320/ENSG00000139219/ENSG00000183762/ENSG00000145423
BP	GO:0060173	limb development	112	0.804860009515885	1.3291751874837	0.000545998908002184	0.0248566984880419	0.0216538908080836	718	tags=21%, list=6%, signal=20%	ENSG00000075223/ENSG00000169071/ENSG00000066468/ENSG00000164651/ENSG00000152661/ENSG00000070193/ENSG00000164930/ENSG00000154764/ENSG00000008196/ENSG00000138696/ENSG00000198732/ENSG00000076356/ENSG00000256463/ENSG00000163132/ENSG00000120149/ENSG00000185551/ENSG00000077092/ENSG00000107829/ENSG00000074047/ENSG00000109906/ENSG00000143320/ENSG00000139219/ENSG00000183762/ENSG00000145423
BP	GO:0001568	blood vessel development	362	0.725925419353506	1.20494893093598	0.000555998888002224	0.0249529146331778	0.0217377094174516	1449	tags=23%, list=12%, signal=21%	ENSG00000075223/ENSG00000161638/ENSG00000007372/ENSG00000066468/ENSG00000157227/ENSG00000099250/ENSG00000144476/ENSG00000105997/ENSG00000179348/ENSG00000173376/ENSG00000152661/ENSG00000168505/ENSG00000070193/ENSG00000137868/ENSG00000105855/ENSG00000114315/ENSG00000136158/ENSG00000133121/ENSG00000154764/ENSG00000130635/ENSG00000008196/ENSG00000064300/ENSG00000130066/ENSG00000198719/ENSG00000170989/ENSG00000081479/ENSG00000004399/ENSG00000141376/ENSG00000185551/ENSG00000182718/ENSG00000173706/ENSG00000124212/ENSG00000182580/ENSG00000112715/ENSG00000101445/ENSG00000163638/ENSG00000137764/ENSG00000185008/ENSG00000171951/ENSG00000148848/ENSG00000137801/ENSG00000186340/ENSG00000181790/ENSG00000164683/ENSG00000113140/ENSG00000125266/ENSG00000138080/ENSG00000037280/ENSG00000124440/ENSG00000148053/ENSG00000173482/ENSG00000176170/ENSG00000087245/ENSG00000133216/ENSG00000145423/ENSG00000129038/ENSG00000145147/ENSG00000160691/ENSG00000163659/ENSG00000113721/ENSG00000142627/ENSG00000044090/ENSG00000134013/ENSG00000130669/ENSG00000115414/ENSG00000168610/ENSG00000136960/ENSG00000143995/ENSG00000148400/ENSG00000102678/ENSG00000165240/ENSG00000108840/ENSG00000099139/ENSG00000007968/ENSG00000107731/ENSG00000092421/ENSG00000184481/ENSG00000188064/ENSG00000106211/ENSG00000069869/ENSG00000186642/ENSG00000074219/ENSG00000116678
BP	GO:0048771	tissue remodeling	70	0.842404448523658	1.38881280654989	0.000555998888002224	0.0249529146331778	0.0217377094174516	600	tags=21%, list=5%, signal=20%	ENSG00000075223/ENSG00000115461/ENSG00000157227/ENSG00000105997/ENSG00000205213/ENSG00000152661/ENSG00000070193/ENSG00000104267/ENSG00000011347/ENSG00000168918/ENSG00000170989/ENSG00000102265/ENSG00000146648/ENSG00000105514/ENSG00000037280
MF	GO:0005198	structural molecule activity	331	0.731943011224532	1.21440826649509	0.00055999888000224	0.0249554430468604	0.0217399120427853	1175	tags=14%, list=10%, signal=13%	ENSG00000196569/ENSG00000096696/ENSG00000262655/ENSG00000091136/ENSG00000188906/ENSG00000066032/ENSG00000123560/ENSG00000135525/ENSG00000163520/ENSG00000142173/ENSG00000130635/ENSG00000154553/ENSG00000143341/ENSG00000011201/ENSG00000087303/ENSG00000187720/ENSG00000183963/ENSG00000166147/ENSG00000077942/ENSG00000197565/ENSG00000137801/ENSG00000186340/ENSG00000113140/ENSG00000138080/ENSG00000029534/ENSG00000139219/ENSG00000157978/ENSG00000082397/ENSG00000154556/ENSG00000144596/ENSG00000132688/ENSG00000198467/ENSG00000114270/ENSG00000135862/ENSG00000112280/ENSG00000143367/ENSG00000146707/ENSG00000187955/ENSG00000151208/ENSG00000088367/ENSG00000115414/ENSG00000154358/ENSG00000277586/ENSG00000135070/ENSG00000103942/ENSG00000116962
BP	GO:0030048	actin filament-based movement	64	0.849428414674465	1.40010625228068	0.000583998832002336	0.0257483622963789	0.0224306629426669	843	tags=17%, list=7%, signal=16%	ENSG00000018625/ENSG00000096696/ENSG00000152661/ENSG00000171385/ENSG00000134755/ENSG00000006283/ENSG00000162493/ENSG00000046604/ENSG00000166257/ENSG00000113448/ENSG00000198467
